halo, total_mass, baryon_mass, particle_mass, star_mass 
[2528, 228428782.597 Msun, 14801085.4836 Msun, 213627697.114 Msun, 0]
[2529, 420359198.298 Msun, 1170276.61534 Msun, 419188921.683 Msun, 0]
[2530, 1962314451.01 Msun, 1228483897.12 Msun, 733830553.886 Msun, 0]
[2531, 3149252688.42 Msun, 90237594.4197 Msun, 3059015094.0 Msun, 1479829]
[2532, 2701420135.11 Msun, 23450149.4579 Msun, 2677969985.65 Msun, 126398]
[2533, 1363868894.99 Msun, 24092418.3322 Msun, 1339776476.66 Msun, 5225388]
[2534, 823548792.362 Msun, 261361829.578 Msun, 562186962.784 Msun, 299808]
[2535, 4257338564.76 Msun, 17717089.6939 Msun, 4239621475.07 Msun, 73096574]
[2536, 1346093272.4 Msun, 28685663.0242 Msun, 1317407609.37 Msun, 0]
[2537, 5656149673.23 Msun, 218699615.322 Msun, 5437450057.91 Msun, 8484106]
[2538, 532272297.303 Msun, 11148809.5159 Msun, 521123487.787 Msun, 1086707]
[2539, 196311104.778 Msun, 6354042.30521 Msun, 189957062.473 Msun, 364776]
[2540, 228384111.518 Msun, 23999393.3096 Msun, 204384718.209 Msun, 0]
[2541, 3303927609.08 Msun, 26065137.994 Msun, 3277862471.08 Msun, 6025646]
[2542, 490202761.853 Msun, 17395785.1317 Msun, 472806976.722 Msun, 0]
[2543, 145966507.215 Msun, 1081924.50507 Msun, 144884582.71 Msun, 0]
[2544, 145447957.993 Msun, 1236244.87502 Msun, 144211713.118 Msun, 0]
[2545, 210985132.236 Msun, 214714.361039 Msun, 210770417.875 Msun, 0]
[2546, 293672785.295 Msun, 4242485.51991 Msun, 289430299.775 Msun, 0]
[2547, 699850850.29 Msun, 21973014.3941 Msun, 677877835.896 Msun, 1189499]
[2548, 148884625.696 Msun, 224125.434163 Msun, 148660500.262 Msun, 78165]
[2549, 3374716872.03 Msun, 2598192632.16 Msun, 776524239.868 Msun, 0]
[2550, 1333649913.0 Msun, 2705290.19588 Msun, 1330944622.8 Msun, 431351]
[2551, 566624164.578 Msun, 3185217.00315 Msun, 563438947.575 Msun, 5584247]
[2552, 155711948.582 Msun, 6290680.64271 Msun, 149421267.939 Msun, 0]
[2553, 117072459.227 Msun, 258567.834155 Msun, 116813891.393 Msun, 0]
[2554, 2141761111.62 Msun, 16381121.3092 Msun, 2125379990.31 Msun, 13924]
[2555, 158260300.658 Msun, 2533973.48238 Msun, 155726327.175 Msun, 588886]
[2556, 135739088.381 Msun, 1275438.5344 Msun, 134463649.847 Msun, 0]
[2557, 2389434893.24 Msun, 40693744.8038 Msun, 2348741148.44 Msun, 6385394]
[2558, 1111926448.45 Msun, 776778669.146 Msun, 335147779.303 Msun, 0]
[2559, 966371025.221 Msun, 776778669.146 Msun, 189592356.076 Msun, 0]
[2560, 1873887652.14 Msun, 1717070935.19 Msun, 156816716.954 Msun, 0]
[2561, 2950538532.14 Msun, 16013229.4653 Msun, 2934525302.67 Msun, 1705004]
[2562, 1519454037.87 Msun, 16599810.3278 Msun, 1502854227.54 Msun, 20732444]
[2563, 1204473071.03 Msun, 104057539.067 Msun, 1100415531.96 Msun, 0]
[2564, 667607999.296 Msun, 456536198.506 Msun, 211071800.79 Msun, 301483]
[2565, 1717318396.44 Msun, 45630775.9859 Msun, 1671687620.45 Msun, 976761]
[2566, 2469149405.79 Msun, 652864211.137 Msun, 1816285194.65 Msun, 5564917]
[2567, 1081064854.93 Msun, 538004076.24 Msun, 543060778.687 Msun, 0]
[2568, 1272863846.9 Msun, 942758410.705 Msun, 330105436.195 Msun, 0]
[2569, 4880860809.28 Msun, 133188594.755 Msun, 4747672214.52 Msun, 24132051]
[2570, 140489794.94 Msun, 311439.974762 Msun, 140178354.965 Msun, 0]
[2571, 130551673.025 Msun, 1820064.31588 Msun, 128731608.709 Msun, 320217]
[2572, 526782452.61 Msun, 405934659.112 Msun, 120847793.498 Msun, 0]
[2573, 190880018.831 Msun, 33895017.1328 Msun, 156985001.698 Msun, 0]
[2574, 1029028656.01 Msun, 18940274.0821 Msun, 1010088381.93 Msun, 776026]
[2575, 2100683367.82 Msun, 31598243.2786 Msun, 2069085124.54 Msun, 6076724]
[2576, 1323533555.06 Msun, 28588486.7848 Msun, 1294945068.27 Msun, 732430]
[2577, 206054409.403 Msun, 3182377.69667 Msun, 202872031.706 Msun, 0]
[2578, 2620226076.93 Msun, 38385715.6707 Msun, 2581840361.26 Msun, 6357160]
[2579, 2358436260.02 Msun, 652864211.137 Msun, 1705572048.89 Msun, 9649680]
[2580, 592360724.26 Msun, 33949955.2519 Msun, 558410769.008 Msun, 893652]
[2581, 1643826328.24 Msun, 83850296.2943 Msun, 1559976031.94 Msun, 197875]
[2582, 4485663986.16 Msun, 790278194.674 Msun, 3695385791.49 Msun, 0]
[2583, 2213449695.54 Msun, 2487372.14733 Msun, 2210962323.39 Msun, 1724987]
[2584, 1074866161.12 Msun, 208754821.737 Msun, 866111339.379 Msun, 0]
[2585, 164328097.703 Msun, 450879.154349 Msun, 163877218.549 Msun, 0]
[2586, 3096637160.86 Msun, 2947215929.87 Msun, 149421230.991 Msun, 0]
[2587, 2408208823.53 Msun, 134529847.705 Msun, 2273678975.83 Msun, 9479141]
[2588, 643608463.067 Msun, 456536198.506 Msun, 187072264.561 Msun, 169216]
[2589, 205171282.749 Msun, 5997001.41298 Msun, 199174281.336 Msun, 0]
[2590, 1425533783.66 Msun, 68837293.0622 Msun, 1356696490.6 Msun, 126549]
[2591, 156378515.094 Msun, 904919.959075 Msun, 155473595.135 Msun, 0]
[2592, 172164967.533 Msun, 1228052.66531 Msun, 170936914.868 Msun, 0]
[2593, 2449716524.04 Msun, 138747033.975 Msun, 2310969490.06 Msun, 1556285]
[2594, 4616177702.0 Msun, 230484673.366 Msun, 4385693028.63 Msun, 497244]
[2595, 890673969.855 Msun, 556108.976076 Msun, 890117860.879 Msun, 472986]
[2596, 1685046430.89 Msun, 182443206.989 Msun, 1502603223.91 Msun, 5688581]
[2597, 8587093874.82 Msun, 141835519.108 Msun, 8445258355.71 Msun, 6487709]
[2598, 2108403252.94 Msun, 826294274.487 Msun, 1282108978.45 Msun, 0]
[2599, 1685985794.79 Msun, 800716389.042 Msun, 885269405.746 Msun, 0]
[2600, 155792683.761 Msun, 991406.87508 Msun, 154801276.886 Msun, 0]
[2601, 882067948.541 Msun, 56854535.421 Msun, 825213413.12 Msun, 449712]
[2602, 854067514.949 Msun, 108591759.966 Msun, 745475754.983 Msun, 45720]
[2603, 1101555267.8 Msun, 695308825.964 Msun, 406246441.835 Msun, 0]
[2604, 151473183.518 Msun, 369657.002357 Msun, 151103526.515 Msun, 0]
[2605, 201581263.452 Msun, 9131584.37526 Msun, 192449679.076 Msun, 0]
[2606, 1068319827.47 Msun, 104377480.678 Msun, 963942346.794 Msun, 4039931]
[2607, 590786637.076 Msun, 19799212.3075 Msun, 570987424.768 Msun, 193628]
[2608, 3302231134.74 Msun, 151774362.294 Msun, 3150456772.44 Msun, 7705052]
[2609, 1193327210.77 Msun, 31653400.5981 Msun, 1161673810.17 Msun, 4445991]
[2610, 2202385753.06 Msun, 51812973.4877 Msun, 2150572779.57 Msun, 2011718]
[2611, 2324655968.84 Msun, 100652060.518 Msun, 2224003908.32 Msun, 3674530]
[2612, 151168614.257 Msun, 1073565.11581 Msun, 150095049.141 Msun, 0]
[2613, 3059015379.49 Msun, 2484019617.55 Msun, 574995761.937 Msun, 0]
[2614, 137521756.896 Msun, 200754.48976 Msun, 137321002.406 Msun, 0]
[2615, 1278489910.09 Msun, 31142578.6574 Msun, 1247347331.43 Msun, 365054]
[2616, 149011798.612 Msun, 597545.093436 Msun, 148414253.518 Msun, 0]
[2617, 2543628994.66 Msun, 60416371.1228 Msun, 2483212623.54 Msun, 3538389]
[2618, 288935598.148 Msun, 13373386.5539 Msun, 275562211.594 Msun, 249343]
[2619, 1329253479.01 Msun, 1054108846.84 Msun, 275144632.178 Msun, 0]
[2620, 326136111.393 Msun, 10913494.0908 Msun, 315222617.302 Msun, 74952]
[2621, 172129069.224 Msun, 7355753.39144 Msun, 164773315.833 Msun, 224857]
[2622, 6399259030.8 Msun, 94660477.8915 Msun, 6304598552.91 Msun, 4976507]
[2623, 878033066.807 Msun, 481702863.295 Msun, 396330203.512 Msun, 0]
[2624, 389166813.019 Msun, 16703922.1348 Msun, 372462890.885 Msun, 0]
[2625, 3013276775.81 Msun, 2898984056.25 Msun, 114292719.551 Msun, 0]
[2626, 957957605.478 Msun, 10385277.8647 Msun, 947572327.613 Msun, 1455121]
[2627, 188917396.256 Msun, 5686449.39419 Msun, 183230946.862 Msun, 25577]
[2628, 697837065.653 Msun, 114939747.785 Msun, 582897317.868 Msun, 0]
[2629, 1099488604.6 Msun, 776778669.146 Msun, 322709935.454 Msun, 0]
[2630, 471695089.739 Msun, 102803.89071 Msun, 471592285.849 Msun, 299810]
[2631, 165863143.421 Msun, 304774.547144 Msun, 165558368.874 Msun, 0]
[2632, 2231497657.95 Msun, 75572152.0997 Msun, 2155925505.85 Msun, 137037]
[2633, 1416420960.08 Msun, 826294274.487 Msun, 590126685.589 Msun, 0]
[2634, 784044387.607 Msun, 343175822.535 Msun, 440868565.072 Msun, 0]
[2635, 131712396.069 Msun, 443611.16594 Msun, 131268784.903 Msun, 0]
[2636, 340439677.945 Msun, 37898091.3144 Msun, 302541586.631 Msun, 0]
[2637, 155274870.868 Msun, 809753.10645 Msun, 154465117.761 Msun, 0]
[2638, 226610961.907 Msun, 193853.720792 Msun, 226417108.186 Msun, 351402]
[2639, 393443408.911 Msun, 2926688.09837 Msun, 390516720.812 Msun, 405413]
[2640, 139796858.806 Msun, 458901.651878 Msun, 139337957.154 Msun, 0]
[2641, 135365658.626 Msun, 229690.530241 Msun, 135135968.096 Msun, 0]
[2642, 148785299.257 Msun, 3060326.12562 Msun, 145724973.132 Msun, 0]
[2643, 146114735.09 Msun, 3247107.12748 Msun, 142867627.962 Msun, 0]
[2644, 807123153.458 Msun, 5303394.54625 Msun, 801819758.912 Msun, 9999518]
[2645, 310143929.144 Msun, 12812507.6977 Msun, 297331421.446 Msun, 0]
[2646, 174447848.568 Msun, 4519418.46347 Msun, 169928430.104 Msun, 0]
[2647, 158604247.891 Msun, 1730620.83297 Msun, 156873627.058 Msun, 224856]
[2648, 113835549.416 Msun, 1073723.05398 Msun, 112761826.362 Msun, 149931]
[2649, 147143198.552 Msun, 241661.093955 Msun, 146901537.458 Msun, 0]
[2650, 2171740017.61 Msun, 31627724.0618 Msun, 2140112293.55 Msun, 1131768]
[2651, 10260264994.4 Msun, 562851491.442 Msun, 9697413502.99 Msun, 80909718]
[2652, 696180025.057 Msun, 50829026.2698 Msun, 645350998.787 Msun, 93558]
[2653, 2204210347.55 Msun, 443747624.305 Msun, 1760462723.24 Msun, 0]
[2654, 256444604.215 Msun, 1301196.67018 Msun, 255143407.545 Msun, 0]
[2655, 144452354.884 Msun, 745748.877002 Msun, 143706606.007 Msun, 0]
[2656, 587867085.992 Msun, 430714253.676 Msun, 157152832.316 Msun, 0]
[2657, 2756020228.28 Msun, 201555816.827 Msun, 2554464411.45 Msun, 28734974]
[2658, 596442313.36 Msun, 8948594.86867 Msun, 587493718.491 Msun, 1404252]
[2659, 144323708.698 Msun, 1119921.61116 Msun, 143203787.087 Msun, 0]
[2660, 1276643079.09 Msun, 28070788.2047 Msun, 1248572290.89 Msun, 413456]
[2661, 1350346662.42 Msun, 62016817.3303 Msun, 1288329845.09 Msun, 0]
[2662, 250046013.249 Msun, 19535437.349 Msun, 230510575.9 Msun, 74952]
[2663, 1446132475.5 Msun, 57788337.1511 Msun, 1388344138.35 Msun, 847342]
[2664, 3185431618.65 Msun, 133923690.183 Msun, 3051507928.47 Msun, 3889268]
[2665, 142744384.398 Msun, 212915.560872 Msun, 142531468.838 Msun, 0]
[2666, 1103788605.79 Msun, 17063640.3508 Msun, 1086724965.44 Msun, 1603657]
[2667, 1125526772.1 Msun, 21909947.9085 Msun, 1103616824.19 Msun, 1353882]
[2668, 159697654.679 Msun, 526604.757976 Msun, 159171049.921 Msun, 0]
[2669, 242126534.417 Msun, 2276999.00296 Msun, 239849535.414 Msun, 0]
[2670, 7731618664.61 Msun, 11923842.6375 Msun, 7719694821.97 Msun, 23507527]
[2671, 1244442650.08 Msun, 481702863.295 Msun, 762739786.78 Msun, 0]
[2672, 1484901056.18 Msun, 1175972262.6 Msun, 308928793.587 Msun, 0]
[2673, 127925752.743 Msun, 668491.958631 Msun, 127257260.785 Msun, 21032]
[2674, 298921616.758 Msun, 1252719.29955 Msun, 297668897.459 Msun, 0]
[2675, 5321971371.62 Msun, 135269960.75 Msun, 5186701410.87 Msun, 343654194]
[2676, 2549953912.56 Msun, 76694768.5558 Msun, 2473259144.0 Msun, 1821638]
[2677, 393134762.51 Msun, 3630082.29316 Msun, 389504680.217 Msun, 66967]
[2678, 1137898977.54 Msun, 109979505.491 Msun, 1027919472.04 Msun, 117169]
[2679, 943411705.841 Msun, 830127485.833 Msun, 113284220.008 Msun, 0]
[2680, 150346910.98 Msun, 83782.2759305 Msun, 150263128.704 Msun, 0]
[2681, 346026481.552 Msun, 5498590.4233 Msun, 340527891.128 Msun, 0]
[2682, 937797521.798 Msun, 776778669.146 Msun, 161018852.652 Msun, 0]
[2683, 403716814.794 Msun, 30477096.9111 Msun, 373239717.883 Msun, 3800796]
[2684, 154840488.742 Msun, 6016476.88549 Msun, 148824011.857 Msun, 74952]
[2685, 1768450750.35 Msun, 1175972262.6 Msun, 592478487.756 Msun, 0]
[2686, 1865147632.56 Msun, 1717070935.19 Msun, 148076697.372 Msun, 0]
[2687, 495729853.979 Msun, 39541711.042 Msun, 456188142.937 Msun, 21821]
[2688, 574455962.67 Msun, 290402980.101 Msun, 284052982.569 Msun, 0]
[2689, 1752641527.38 Msun, 31336939.6438 Msun, 1721304587.73 Msun, 8405699]
[2690, 1173130129.5 Msun, 26091608.9272 Msun, 1147038520.57 Msun, 399741]
[2691, 1959023262.33 Msun, 690360616.517 Msun, 1268662645.81 Msun, 0]
[2692, 354742008.905 Msun, 11163463.4206 Msun, 343578545.484 Msun, 25280]
[2693, 1595105404.12 Msun, 18856673.7822 Msun, 1576248730.34 Msun, 0]
[2694, 196732314.795 Msun, 15038418.2081 Msun, 181693896.587 Msun, 0]
[2695, 2892666364.58 Msun, 2598192632.16 Msun, 294473732.419 Msun, 0]
[2696, 2621835032.08 Msun, 2469220194.49 Msun, 152614837.589 Msun, 0]
[2697, 877106020.259 Msun, 6454173.39269 Msun, 870651846.866 Msun, 0]
[2698, 3182741611.24 Msun, 69335754.2261 Msun, 3113405857.01 Msun, 9816658]
[2699, 3756496389.32 Msun, 3653128833.93 Msun, 103367555.391 Msun, 0]
[2700, 4286155824.76 Msun, 72829857.9542 Msun, 4213325966.8 Msun, 3269053]
[2701, 222831160.605 Msun, 4935065.18399 Msun, 217896095.421 Msun, 66284]
[2702, 3300939520.45 Msun, 3183117137.48 Msun, 117822382.97 Msun, 0]
[2703, 2686890288.61 Msun, 2484019617.55 Msun, 202870671.057 Msun, 0]
[2704, 2731124989.32 Msun, 2620193846.24 Msun, 110931143.084 Msun, 0]
[2705, 1021303729.15 Msun, 54006170.4273 Msun, 967297558.725 Msun, 167755]
[2706, 157446230.983 Msun, 1132238.03563 Msun, 156313992.947 Msun, 0]
[2707, 3935558882.04 Msun, 39361109.464 Msun, 3896197772.58 Msun, 449826]
[2708, 1272172822.39 Msun, 12584751.8405 Msun, 1259588070.55 Msun, 0]
[2709, 326388020.106 Msun, 38656154.5968 Msun, 287731865.509 Msun, 149100]
[2710, 121122120.234 Msun, 104835.37168 Msun, 121017284.862 Msun, 0]
[2711, 231412842.006 Msun, 10388570.5443 Msun, 221024271.461 Msun, 0]
[2712, 224941204.877 Msun, 28457710.6424 Msun, 196483494.234 Msun, 0]
[2713, 142051724.615 Msun, 863376.021455 Msun, 141188348.594 Msun, 171057]
[2714, 1170761919.61 Msun, 1047897149.77 Msun, 122864769.839 Msun, 0]
[2715, 1430850175.46 Msun, 1228483897.12 Msun, 202366278.339 Msun, 0]
[2716, 163486721.082 Msun, 1627529.73526 Msun, 161859191.347 Msun, 0]
[2717, 7560287365.92 Msun, 279620417.387 Msun, 7280666948.53 Msun, 17793525]
[2718, 293230432.746 Msun, 6654904.63309 Msun, 286575528.112 Msun, 0]
[2719, 125584372.958 Msun, 1710234.00052 Msun, 123874138.958 Msun, 0]
[2720, 992664950.611 Msun, 884423058.355 Msun, 108241892.256 Msun, 0]
[2721, 223853941.829 Msun, 4832069.85743 Msun, 219021871.971 Msun, 183700]
[2722, 143854016.793 Msun, 1658707.08052 Msun, 142195309.713 Msun, 0]
[2723, 528443201.813 Msun, 26558019.2583 Msun, 501885182.555 Msun, 0]
[2724, 270435644.689 Msun, 10888116.0511 Msun, 259547528.638 Msun, 34037]
[2725, 124667872.002 Msun, 1130746.96517 Msun, 123537125.037 Msun, 0]
[2726, 208936986.288 Msun, 4217440.04575 Msun, 204719546.242 Msun, 0]
[2727, 1530416413.39 Msun, 2658309.97402 Msun, 1527758103.41 Msun, 86076]
[2728, 4478670215.02 Msun, 4314962067.78 Msun, 163708147.242 Msun, 0]
[2729, 195381714.409 Msun, 9071276.62925 Msun, 186310437.78 Msun, 415800]
[2730, 245206242.6 Msun, 2668839.17661 Msun, 242537403.424 Msun, 0]
[2731, 205215765.721 Msun, 6210968.35989 Msun, 199004797.362 Msun, 0]
[2732, 4065954689.81 Msun, 258404027.093 Msun, 3807550662.72 Msun, 3910122]
[2733, 170458190.756 Msun, 25514.5754452 Msun, 170432676.181 Msun, 0]
[2734, 2690924051.46 Msun, 2484019617.55 Msun, 206904433.911 Msun, 0]
[2735, 374873449.517 Msun, 22851716.3618 Msun, 352021733.155 Msun, 1074262]
[2736, 651456420.149 Msun, 538004076.24 Msun, 113452343.908 Msun, 0]
[2737, 200940547.405 Msun, 9760521.90717 Msun, 191180025.498 Msun, 74953]
[2738, 141086389.118 Msun, 1916511.52678 Msun, 139169877.591 Msun, 0]
[2739, 724662707.019 Msun, 456536198.506 Msun, 268126508.513 Msun, 209094]
[2740, 146576472.078 Msun, 3708844.11569 Msun, 142867627.962 Msun, 0]
[2741, 1455243082.0 Msun, 24678998.818 Msun, 1430564083.18 Msun, 6762051]
[2742, 123005347.873 Msun, 1147665.1996 Msun, 121857682.674 Msun, 0]
[2743, 663941584.81 Msun, 12690813.4186 Msun, 651250771.392 Msun, 1287130]
[2744, 249873616.397 Msun, 3779191.33888 Msun, 246094425.058 Msun, 27379]
[2745, 2775683193.25 Msun, 2598192632.16 Msun, 177490561.083 Msun, 0]
[2746, 129569325.129 Msun, 153886.375994 Msun, 129415438.753 Msun, 3019572]
[2747, 964259264.514 Msun, 481702863.295 Msun, 482556401.219 Msun, 0]
[2748, 2593438066.74 Msun, 2484019617.55 Msun, 109418449.192 Msun, 0]
[2749, 259734998.852 Msun, 16217127.594 Msun, 243517871.258 Msun, 308308]
[2750, 209686925.923 Msun, 7656697.01583 Msun, 202030228.907 Msun, 0]
[2751, 1212949897.13 Msun, 1047897149.77 Msun, 165052747.368 Msun, 0]
[2752, 181162789.306 Msun, 4006930.63301 Msun, 177155858.673 Msun, 0]
[2753, 1029506747.21 Msun, 780750297.099 Msun, 248756450.108 Msun, 0]
[2754, 106329146.016 Msun, 608447.194781 Msun, 105720698.821 Msun, 0]
[2755, 848444959.606 Msun, 742892347.737 Msun, 105552611.87 Msun, 0]
[2756, 3823391769.23 Msun, 3653128833.93 Msun, 170262935.298 Msun, 0]
[2757, 941538727.271 Msun, 11057602.8673 Msun, 930481124.403 Msun, 1505372]
[2758, 678556603.868 Msun, 499889390.36 Msun, 178667213.508 Msun, 0]
[2759, 581952355.924 Msun, 455053661.81 Msun, 126898694.114 Msun, 0]
[2760, 628468887.486 Msun, 499889390.36 Msun, 128579497.127 Msun, 0]
[2761, 1268397730.09 Msun, 16541150.0179 Msun, 1251856580.07 Msun, 0]
[2762, 2644084393.21 Msun, 49544266.2432 Msun, 2594540126.97 Msun, 1744786]
[2763, 122418927.587 Msun, 393165.351404 Msun, 122025762.236 Msun, 0]
[2764, 169372447.751 Msun, 3143062.73635 Msun, 166229385.014 Msun, 0]
[2765, 235115274.186 Msun, 114939747.785 Msun, 120175526.401 Msun, 0]
[2766, 4194200501.86 Msun, 88781875.1188 Msun, 4105418626.74 Msun, 2092257]
[2767, 130301092.616 Msun, 39431.8273791 Msun, 130261660.789 Msun, 0]
[2768, 5669006525.39 Msun, 4314962067.78 Msun, 1354044457.61 Msun, 0]
[2769, 306566075.932 Msun, 10580600.4825 Msun, 295985475.449 Msun, 0]
[2770, 111734111.784 Msun, 55675.6882544 Msun, 111678436.096 Msun, 74952]
[2771, 156688348.844 Msun, 2242766.17958 Msun, 154445582.665 Msun, 149904]
[2772, 1150256257.34 Msun, 1047897149.77 Msun, 102359107.575 Msun, 0]
[2773, 352487328.915 Msun, 197015218.901 Msun, 155472110.014 Msun, 0]
[2774, 138569684.255 Msun, 11037503.2658 Msun, 127532180.989 Msun, 129225]
[2775, 169271735.391 Msun, 856013.957584 Msun, 168415721.433 Msun, 0]
[2776, 419071556.499 Msun, 23534701.4318 Msun, 395536855.067 Msun, 48286]
[2777, 799442906.585 Msun, 690360616.517 Msun, 109082290.068 Msun, 0]
[2778, 728864837.133 Msun, 622303770.058 Msun, 106561067.075 Msun, 0]
[2779, 4437291583.67 Msun, 24352548.6532 Msun, 4412939035.02 Msun, 3707836]
[2780, 1503992241.88 Msun, 3473294.86486 Msun, 1500518947.01 Msun, 410531]
[2781, 323061846.245 Msun, 3174823.89681 Msun, 319887022.348 Msun, 34249]
[2782, 1364220070.27 Msun, 1175972262.6 Msun, 188247807.677 Msun, 0]
[2783, 605891257.116 Msun, 417643588.69 Msun, 188247668.426 Msun, 0]
[2784, 1859493606.43 Msun, 1742847773.01 Msun, 116645833.423 Msun, 0]
[2785, 135591686.359 Msun, 1619203.01952 Msun, 133972483.339 Msun, 13072]
[2786, 1987537078.93 Msun, 89708567.0529 Msun, 1897828511.87 Msun, 1555691]
[2787, 160771004.182 Msun, 1937127.29876 Msun, 158833876.883 Msun, 0]
[2788, 141795828.237 Msun, 3299636.93443 Msun, 138496191.303 Msun, 0]
[2789, 4486450383.76 Msun, 64904183.1361 Msun, 4421546200.63 Msun, 45234]
[2790, 120984376.483 Msun, 303552.830785 Msun, 120680823.652 Msun, 335850]
[2791, 934778280.007 Msun, 163799164.066 Msun, 770979115.94 Msun, 0]
[2792, 362679517.321 Msun, 232587341.082 Msun, 130092176.239 Msun, 0]
[2793, 153349159.022 Msun, 8802162.01708 Msun, 144546997.005 Msun, 0]
[2794, 510692566.535 Msun, 19732296.8936 Msun, 490960269.642 Msun, 0]
[2795, 562016948.574 Msun, 290402980.101 Msun, 271613968.473 Msun, 0]
[2796, 106236305.056 Msun, 869947.184085 Msun, 105366357.872 Msun, 149904]
[2797, 119414442.353 Msun, 1760094.60732 Msun, 117654347.745 Msun, 0]
[2798, 130784669.902 Msun, 188203.248015 Msun, 130596466.654 Msun, 0]
[2799, 1288248064.35 Msun, 1175972262.6 Msun, 112275801.751 Msun, 0]
[2800, 531560637.801 Msun, 430714253.676 Msun, 100846384.125 Msun, 0]
[2801, 3364304690.03 Msun, 65824216.899 Msun, 3298480473.13 Msun, 927531]
[2802, 1657353595.23 Msun, 14837440.6006 Msun, 1642516154.63 Msun, 210749]
[2803, 120979463.49 Msun, 16771488.1193 Msun, 104207975.371 Msun, 0]
[2804, 107034614.547 Msun, 5011680.87556 Msun, 102022933.671 Msun, 0]
[2805, 137722398.406 Msun, 65236.8757738 Msun, 137657161.531 Msun, 0]
[2806, 133338578.91 Msun, 387645.123912 Msun, 132950933.786 Msun, 0]
[2807, 1105775363.8 Msun, 830127485.833 Msun, 275647877.969 Msun, 0]
[2808, 155201219.87 Msun, 233209.291908 Msun, 154968010.578 Msun, 0]
[2809, 140079121.45 Msun, 741164.296117 Msun, 139337957.154 Msun, 0]
[2810, 119570861.221 Msun, 66292.4191854 Msun, 119504568.801 Msun, 0]
[2811, 386344498.008 Msun, 245327098.492 Msun, 141017399.517 Msun, 0]
[2812, 1163191136.9 Msun, 1054108846.84 Msun, 109082290.068 Msun, 0]
[2813, 158894970.388 Msun, 1508790.14392 Msun, 157386180.244 Msun, 1240251]
[2814, 771463940.308 Msun, 538004076.24 Msun, 233459864.067 Msun, 0]
[2815, 4418497717.51 Msun, 4314962067.78 Msun, 103535649.732 Msun, 0]
[2816, 130302766.991 Msun, 30296773.2879 Msun, 100005993.703 Msun, 0]
[2817, 848276880.044 Msun, 742892347.737 Msun, 105384532.307 Msun, 0]
[2818, 99805976.1902 Msun, 808459.861096 Msun, 98997516.3291 Msun, 0]
[2819, 220326564.47 Msun, 1103546.53502 Msun, 219223017.935 Msun, 4921520]
[2820, 1050518338.25 Msun, 910173264.367 Msun, 140345073.878 Msun, 0]
[2821, 99930590.7504 Msun, 428835.734298 Msun, 99501755.0161 Msun, 0]
[2822, 123932845.789 Msun, 1665441.3359 Msun, 122267404.454 Msun, 74952]
[2823, 263692658.331 Msun, 3843205.47827 Msun, 259849452.852 Msun, 0]
[2824, 128259200.387 Msun, 518733.032169 Msun, 127740467.354 Msun, 0]
[2825, 160878581.968 Msun, 3892270.77195 Msun, 156986311.196 Msun, 0]
[2826, 129605694.277 Msun, 1529067.79782 Msun, 128076626.479 Msun, 0]
[2827, 4327245225.85 Msun, 409856771.897 Msun, 3917388453.96 Msun, 38448004]
[2828, 297434839.568 Msun, 27147164.8131 Msun, 270287674.754 Msun, 353211]
